timestamp;open;low;high;close;volume
4/11/2008;1376;1364;1438;1438;101373583
4/14/2008;1401;1352;1401;1376;52434471
4/15/2008;1376;1352;1388;1364;58945177
4/16/2008;1376;1364;1401;1364;109292806
4/17/2008;1388;1352;1401;1376;107929036
4/18/2008;1364;1352;1401;1388;143450113
4/21/2008;1401;1364;1413;1364;89916286
4/22/2008;1364;1339;1364;1352;80839740
4/23/2008;1352;1315;1352;1339;52713124
4/24/2008;1352;1302;1352;1302;119728038
4/25/2008;1315;1278;1327;1290;92759762
4/28/2008;1302;1278;1327;1327;67326109
4/29/2008;1352;1352;1413;1388;183867950
4/30/2008;1388;1388;1425;1413;119698546
5/1/2008;1388;1388;1425;1413;0
5/2/2008;1388;1388;1425;1413;0
5/5/2008;1536;1487;1536;1511;118245281
5/6/2008;1511;1462;1511;1487;78936970
5/7/2008;1487;1425;1487;1425;85737515
5/8/2008;1413;1364;1425;1401;78315595
5/9/2008;1401;1376;1425;1413;35113268
5/12/2008;1401;1376;1413;1413;32564716
5/13/2008;1425;1388;1438;1425;89082363
5/14/2008;1425;1425;1474;1474;109372131
5/15/2008;1487;1462;1511;1474;87721643
5/16/2008;1499;1462;1499;1462;19374485
5/19/2008;1499;1462;1499;1462;0
5/20/2008;1499;1462;1499;1462;0
5/21/2008;1438;1401;1450;1438;38026916
5/22/2008;1388;1388;1413;1413;30773814
5/23/2008;1413;1376;1425;1388;35026825
5/26/2008;1364;1352;1376;1364;13606175
5/27/2008;1352;1339;1413;1352;78673572
5/28/2008;1364;1327;1401;1388;87940294
5/29/2008;1413;1352;1438;1425;207197471
5/30/2008;1438;1401;1462;1425;63839902
6/2/2008;1425;1388;1438;1401;34503080
6/3/2008;1376;1376;1401;1388;36238048
6/4/2008;1388;1364;1388;1376;25353311
6/5/2008;1376;1364;1413;1401;58421433
6/6/2008;1425;1376;1425;1388;42757907
6/9/2008;1339;1339;1388;1364;72271683
6/10/2008;1364;1315;1364;1327;109776889
6/11/2008;1327;1327;1388;1376;69786184
6/12/2008;1364;1352;1388;1388;46698704
6/13/2008;1388;1352;1388;1376;39019488
6/16/2008;1388;1376;1401;1388;58848564
6/17/2008;1388;1376;1401;1388;25664507
6/18/2008;1401;1388;1413;1401;35354292
6/19/2008;1388;1376;1413;1388;60478783
6/20/2008;1315;1302;1327;1315;59478075
6/23/2008;1290;1266;1302;1290;48340110
6/24/2008;1327;1266;1327;1327;74014787
6/25/2008;1315;1302;1327;1315;37262147
6/26/2008;1327;1315;1352;1327;40827679
6/27/2008;1278;1266;1315;1278;28695107
6/30/2008;1278;1266;1302;1278;22476274
7/1/2008;1302;1290;1315;1302;25869937
7/2/2008;1339;1302;1376;1339;128503558
7/3/2008;1290;1290;1327;1290;67193902
7/4/2008;1302;1290;1327;1302;13107855
7/7/2008;1302;1290;1315;1302;9500627
7/8/2008;1327;1290;1327;1327;40263255
7/9/2008;1364;1339;1376;1364;67779683
7/10/2008;1376;1339;1376;1376;62655120
7/11/2008;1401;1376;1413;1401;94917794
7/14/2008;1388;1388;1425;1388;44232528
7/15/2008;1327;1315;1376;1327;23109853
7/16/2008;1290;1290;1352;1290;62497488
7/17/2008;1302;1290;1339;1302;64566026
7/18/2008;1327;1315;1339;1327;87686049
7/21/2008;1364;1327;1376;1364;48220106
7/22/2008;1364;1339;1376;1364;17041533
7/23/2008;1425;1364;1425;1425;199697243
7/24/2008;1474;1401;1474;1474;217797453
7/25/2008;1425;1413;1450;1425;50252032
7/28/2008;1425;1413;1462;1425;51890387
7/29/2008;1438;1401;1438;1438;40497160
7/30/2008;1438;1401;1438;1438;0
7/31/2008;1462;1450;1499;1462;91833294
8/1/2008;1462;1438;1487;1462;69870593
8/4/2008;1438;1438;1511;1511;100209141
8/5/2008;1511;1474;1548;1511;77746087
8/6/2008;1487;1474;1536;1487;87505027
8/7/2008;1474;1450;1487;1474;31406376
8/8/2008;1438;1425;1474;1438;22365424
8/11/2008;1388;1376;1462;1388;30133117
8/12/2008;1352;1302;1401;1352;91796682
8/13/2008;1315;1315;1425;1413;62740547
8/14/2008;1413;1388;1425;1413;18699211
8/15/2008;1425;1401;1450;1425;44906785
8/18/2008;1425;1401;1450;1425;0
8/19/2008;1376;1376;1438;1376;32903370
8/20/2008;1438;1376;1450;1438;25802816
8/21/2008;1388;1388;1425;1388;26159776
8/22/2008;1401;1364;1413;1401;49108947
8/25/2008;1401;1364;1425;1401;26118080
8/26/2008;1376;1352;1388;1376;13737365
8/27/2008;1376;1364;1388;1376;25037030
8/28/2008;1376;1364;1401;1376;34606812
8/29/2008;1388;1364;1401;1388;21068774
9/1/2008;1376;1352;1388;1376;57422758
9/2/2008;1438;1364;1438;1438;92492297
9/3/2008;1401;1401;1438;1401;57461403
9/4/2008;1376;1364;1401;1376;30673133
9/5/2008;1339;1302;1352;1339;69651943
9/8/2008;1339;1327;1388;1339;54527416
9/9/2008;1302;1302;1339;1302;30667031
9/10/2008;1315;1290;1327;1315;83764574
9/11/2008;1290;1266;1315;1290;29246310
9/12/2008;1278;1143;1278;1204;90416640
9/15/2008;1192;1081;1192;1106;46168858
9/16/2008;1057;971;1204;1192;110368771
9/17/2008;1253;1216;1266;1253;138603187
9/18/2008;1241;1155;1278;1241;98074500
9/19/2008;1315;1290;1339;1315;59758761
9/22/2008;1376;1327;1376;1376;72837124
9/23/2008;1364;1327;1376;1364;81716376
9/24/2008;1327;1315;1376;1327;44367786
9/25/2008;1290;1278;1315;1290;62804616
9/26/2008;1290;1266;1315;1290;19705004
9/29/2008;1290;1266;1315;1290;0
9/30/2008;1290;1266;1315;1290;0
10/1/2008;1290;1266;1315;1290;0
10/2/2008;1290;1266;1315;1290;0
10/3/2008;1290;1266;1315;1290;0
10/6/2008;1229;1192;1253;1229;128813737
10/7/2008;1229;1204;1241;1229;81349247
10/8/2008;1130;1118;1192;1130;50241862
10/9/2008;1130;1130;1130;1130;0
10/10/2008;1130;1130;1130;1130;0
10/13/2008;1069;1020;1143;1069;2
10/14/2008;1155;1106;1167;1155;191587845
10/15/2008;1069;1044;1167;1069;71543526
10/16/2008;971;971;1020;1020;60782860
10/17/2008;1032;921;1032;921;103472630
10/20/2008;875;845;973;939;67225428
10/21/2008;968;943;993;968;56257299
10/22/2008;958;875;958;875;46869557
10/23/2008;806;791;821;806;51366642
10/24/2008;786;727;786;727;57878365
10/27/2008;658;658;678;658;24067848
10/28/2008;594;594;634;594;77733883
10/29/2008;624;560;639;585;79422070
10/30/2008;589;589;639;639;160419442
10/31/2008;658;639;766;766;178151505
11/3/2008;786;786;919;919;44942380
11/4/2008;924;904;998;924;56921387
11/5/2008;934;909;1007;934;54272154
11/6/2008;845;840;880;845;39728323
11/7/2008;835;801;909;909;36293982
11/10/2008;939;914;968;939;31783675
11/11/2008;943;914;948;943;22762046
11/12/2008;953;924;968;953;19608391
11/13/2008;884;870;929;884;28031019
11/14/2008;919;860;948;860;20944703
11/17/2008;830;811;870;830;19535168
11/18/2008;811;752;811;757;54975904
11/19/2008;727;698;752;727;43496234
11/20/2008;712;658;712;658;86128036
11/21/2008;653;609;668;653;67417638
11/24/2008;673;614;673;624;44906785
11/25/2008;634;629;668;634;105768970
11/26/2008;658;634;668;658;365927709
11/27/2008;673;668;722;722;474447611
11/28/2008;737;707;757;732;386521554
12/1/2008;722;717;752;722;153687034
12/2/2008;703;678;712;703;119204293
12/3/2008;732;712;737;732;106432041
12/4/2008;742;742;801;786;144979651
12/5/2008;806;781;825;806;78687810
12/8/2008;806;781;825;806;0
12/9/2008;840;840;909;909;94150991
12/10/2008;953;914;973;953;71074698
12/11/2008;988;953;1057;988;134552555
12/12/2008;983;897;1007;897;49283867
12/15/2008;934;934;1061;1061;89757637
12/16/2008;1044;1020;1081;1044;77760324
12/17/2008;1057;1007;1106;1057;110066728
12/18/2008;1044;1007;1069;1044;28033053
12/19/2008;1007;983;1057;1007;71052324
12/22/2008;1007;971;1020;1007;40177828
12/23/2008;983;971;995;983;13066159
12/24/2008;983;946;1007;983;24073950
12/25/2008;983;946;1007;983;0
12/26/2008;983;946;1007;983;0
12/29/2008;983;946;1007;983;0
12/30/2008;995;995;1032;995;28067631
12/31/2008;995;995;995;995;0
1/1/2009;995;995;995;995;0
1/2/2009;995;995;995;995;0
1/5/2009;1081;1020;1093;1081;76117902
1/6/2009;1081;1044;1118;1069;58324819
1/7/2009;1106;1020;1106;1032;180956336
1/8/2009;983;971;1020;983;45436632
1/9/2009;958;946;983;958;79690552
1/12/2009;948;924;948;948;76636561
1/13/2009;948;929;1032;1022;146750214
1/14/2009;1044;971;1044;983;47597714
1/15/2009;958;909;971;958;30458551
1/16/2009;958;939;968;958;45199676
1/19/2009;939;929;973;939;36173978
1/20/2009;943;914;943;943;24959740
1/21/2009;924;875;939;875;112303067
1/22/2009;884;875;914;884;66514559
1/23/2009;875;870;889;875;14404504
1/26/2009;875;870;889;875;0
1/27/2009;880;875;894;880;59367224
1/28/2009;884;880;889;884;35273951
1/29/2009;899;884;904;899;116534721
1/30/2009;894;889;904;894;26702843
2/2/2009;875;865;899;875;52742616
2/3/2009;875;875;889;875;41106331
2/4/2009;875;870;894;875;39765951
2/5/2009;880;870;880;880;12857678
2/6/2009;884;875;899;884;73586638
2/9/2009;870;870;894;870;21997277
2/10/2009;860;850;875;860;35893292
2/11/2009;855;835;860;855;20368075
2/12/2009;875;855;880;875;47040409
2/13/2009;855;845;884;855;165315183
2/16/2009;850;845;860;850;50088298
2/17/2009;840;830;850;840;34582404
2/18/2009;870;830;875;870;63275478
2/19/2009;899;865;899;899;119642612
2/20/2009;870;855;894;870;48841481
2/23/2009;875;860;880;875;16343885
2/24/2009;855;855;865;855;12613602
2/25/2009;875;865;880;875;30870427
2/26/2009;865;850;875;865;21763372
2/27/2009;855;845;865;855;19532117
3/2/2009;835;835;860;835;37409609
3/3/2009;860;825;860;860;19551440
3/4/2009;884;855;884;884;31841643
3/5/2009;865;860;889;865;31299593
3/6/2009;865;855;870;865;19213803
3/9/2009;865;855;870;865;0
3/10/2009;884;860;884;884;21327087
3/11/2009;909;889;924;909;164597196
3/12/2009;899;889;909;899;74587347
3/13/2009;904;899;914;904;58191595
3/16/2009;914;894;919;914;28130683
3/17/2009;914;894;924;914;63589725
3/18/2009;934;909;939;934;51606650
3/19/2009;934;929;943;939;38216074
3/20/2009;953;934;963;953;62857499
3/23/2009;958;958;1057;1057;144650150
3/24/2009;1069;1032;1106;1069;128249313
3/25/2009;1032;1032;1081;1032;26481142
3/26/2009;1032;1032;1081;1032;0
3/27/2009;1057;1057;1081;1057;23836994
3/30/2009;1007;978;1057;1007;47068885
3/31/2009;1007;1007;1118;1069;108097855
4/1/2009;1106;1081;1130;1106;62333755
4/2/2009;1179;1118;1179;1179;65136552
4/3/2009;1167;1130;1216;1167;79693603
4/6/2009;1143;1118;1192;1143;47138039
4/7/2009;1106;1057;1130;1106;45427479
4/8/2009;1057;1044;1081;1057;37009936
4/9/2009;1057;1057;1057;1057;0
4/10/2009;1057;1057;1057;1057;0
4/13/2009;1130;1081;1155;1130;76801312
4/14/2009;1167;1118;1179;1167;137916725
4/15/2009;1155;1130;1179;1155;44082015
4/16/2009;1118;1093;1204;1118;150503887
4/17/2009;1143;1143;1241;1216;221128063
4/20/2009;1204;1204;1278;1278;74053432
4/21/2009;1204;1204;1278;1278;0
4/22/2009;1216;1216;1266;1216;46763791
4/23/2009;1204;1179;1216;1204;23304096
4/24/2009;1204;1179;1229;1204;39166950
4/27/2009;1229;1179;1229;1229;20459603
4/28/2009;1216;1204;1253;1216;24727868
4/29/2009;1278;1216;1290;1278;45227134
4/30/2009;1364;1290;1413;1364;113492934
5/1/2009;1401;1302;1401;1401;71723531
5/4/2009;1450;1388;1462;1450;135438345
5/5/2009;1413;1376;1474;1413;99474881
5/6/2009;1352;1327;1401;1352;99096565
5/7/2009;1388;1364;1413;1388;95432386
5/8/2009;1388;1364;1413;1388;69773980
5/11/2009;1339;1339;1425;1339;76239939
5/12/2009;1315;1278;1327;1315;45803762
5/13/2009;1339;1315;1352;1339;52423285
5/14/2009;1278;1278;1327;1278;23827841
5/15/2009;1302;1253;1388;1302;76120953
5/18/2009;1266;1192;1302;1266;103084143
5/19/2009;1364;1278;1376;1364;236079703
5/20/2009;1388;1364;1499;1388;381748867
5/21/2009;1388;1388;1388;1388;0
5/22/2009;1376;1327;1425;1376;107950393
5/25/2009;1376;1352;1388;1376;37844876
5/26/2009;1352;1339;1413;1352;105688629
5/27/2009;1401;1339;1401;1401;168150524
5/28/2009;1388;1376;1401;1388;62392739
5/29/2009;1462;1413;1511;1462;235793931
6/1/2009;1487;1487;1610;1610;253652100
6/2/2009;1610;1597;1634;1610;81508913
6/3/2009;1622;1585;1647;1622;82925566
6/4/2009;1659;1610;1671;1659;62804616
6/5/2009;1757;1683;1769;1757;173198812
6/8/2009;1696;1683;1757;1696;33896960
6/9/2009;1782;1720;1843;1782;90192905
6/10/2009;1708;1696;1782;1708;52136496
6/11/2009;1683;1659;1720;1683;56460695
6/12/2009;1622;1597;1683;1622;71503863
6/15/2009;1610;1585;1659;1610;60129959
6/16/2009;1573;1511;1585;1573;66171837
6/17/2009;1560;1524;1573;1560;71602510
6/18/2009;1560;1450;1573;1474;48764191
6/19/2009;1499;1462;1585;1585;65274861
6/22/2009;1585;1548;1647;1585;77841683
6/23/2009;1536;1474;1548;1536;73185948
6/24/2009;1585;1524;1610;1585;40885646
6/25/2009;1622;1597;1634;1622;59360105
6/26/2009;1597;1548;1659;1597;39559505
6/29/2009;1585;1548;1597;1585;36190250
6/30/2009;1560;1536;1622;1560;38098104
7/1/2009;1597;1548;1622;1597;74158181
7/2/2009;1610;1573;1634;1597;34093237
7/3/2009;1597;1548;1610;1597;27753384
7/6/2009;1573;1536;1597;1573;28109327
7/7/2009;1622;1573;1647;1622;112794268
7/8/2009;1622;1622;1622;1622;0
7/9/2009;1622;1548;1671;1622;287528721
7/10/2009;1634;1610;1671;1622;120247715
7/13/2009;1585;1536;1610;1585;51763265
7/14/2009;1622;1597;1647;1622;51240537
7/15/2009;1622;1585;1622;1622;91501758
7/16/2009;1659;1634;1683;1659;218750364
7/17/2009;1659;1585;1671;1659;109121954
7/20/2009;1659;1659;1659;1659;0
7/21/2009;1745;1683;1769;1745;212281354
7/22/2009;1757;1720;1757;1757;79296981
7/23/2009;1757;1733;1794;1757;103062787
7/24/2009;1794;1757;1806;1794;68932938
7/27/2009;1769;1733;1831;1769;60084195
7/28/2009;1806;1769;1819;1806;88328780
7/29/2009;1819;1782;1831;1819;78450854
7/30/2009;1819;1819;1942;1929;145247117
7/31/2009;1942;1942;2101;2052;158060048
8/3/2009;2089;2028;2101;2089;59509601
8/4/2009;2077;2064;2126;2077;61625937
8/5/2009;1966;1954;2064;1966;76634527
8/6/2009;1942;1892;1991;1942;70268233
8/7/2009;1917;1905;2003;1917;78219999
8/10/2009;1942;1917;1954;1942;53813496
8/11/2009;1942;1892;1966;1942;77789817
8/12/2009;1929;1855;1929;1880;82033674
8/13/2009;1966;1905;1978;1966;129938517
8/14/2009;1929;1905;1978;1929;78931885
8/17/2009;1929;1905;1978;1929;0
8/18/2009;1892;1819;1892;1892;69946867
8/19/2009;1880;1880;1954;1880;70076023
8/20/2009;1966;1892;1978;1966;90270195
8/21/2009;2003;1942;2003;2003;66599986
8/24/2009;2064;2028;2064;2064;53355855
8/25/2009;2052;2003;2064;2052;43293855
8/26/2009;2040;2015;2064;2040;24480742
8/27/2009;2003;1991;2028;2003;18156143
8/28/2009;2040;2003;2052;2040;17932408
8/31/2009;2015;1991;2028;2015;24743123
9/1/2009;1954;1954;2040;1954;28602562
9/2/2009;1966;1905;1966;1966;47620088
9/3/2009;1991;1942;2028;1991;22684755
9/4/2009;2028;2003;2064;2028;43771836
9/7/2009;2040;2003;2052;2040;19169056
9/8/2009;2040;2015;2064;2040;25908582
9/9/2009;2040;2028;2175;2150;99414879
9/10/2009;2224;2175;2237;2224;107174437
9/11/2009;2224;2200;2237;2224;27268284
9/14/2009;2187;2175;2261;2187;51018835
9/15/2009;2200;2187;2249;2200;40766660
9/16/2009;2237;2224;2286;2237;33177955
9/17/2009;2323;2261;2433;2323;85968370
9/18/2009;2323;2261;2433;2323;0
9/21/2009;2323;2261;2433;2323;0
9/22/2009;2323;2261;2433;2323;0
9/23/2009;2323;2261;2433;2323;0
9/24/2009;2237;2224;2323;2237;77565064
9/25/2009;2224;2175;2224;2224;33712887
9/28/2009;2150;2114;2187;2150;36345848
9/29/2009;2200;2163;2212;2200;46033599
9/30/2009;2310;2212;2323;2310;91887193
10/1/2009;2298;2273;2372;2298;63451416
10/2/2009;2372;2261;2433;2372;63799223
10/5/2009;2396;2335;2409;2396;68804798
10/6/2009;2532;2384;2532;2532;57188853
10/7/2009;2482;2409;2605;2482;66958980
10/8/2009;2445;2421;2532;2445;43575559
10/9/2009;2396;2372;2445;2396;29864634
10/12/2009;2359;2335;2396;2359;20306039
10/13/2009;2359;2335;2396;2359;33553221
10/14/2009;2433;2384;2433;2433;33068121
10/15/2009;2409;2384;2482;2409;35042079
10/16/2009;2396;2359;2421;2396;13490239
10/19/2009;2359;2347;2384;2359;47362792
10/20/2009;2335;2310;2372;2335;70219418
10/21/2009;2286;2273;2310;2286;55318627
10/22/2009;2249;2237;2310;2249;31284338
10/23/2009;2310;2237;2323;2310;64079909
10/26/2009;2335;2273;2359;2335;52633799
10/27/2009;2261;2237;2310;2261;56003054
10/28/2009;2224;2175;2298;2224;60648619
10/29/2009;2249;2101;2249;2249;101632913
10/30/2009;2298;2286;2384;2298;95306280
11/2/2009;2310;2187;2323;2310;56931557
11/3/2009;2261;2261;2335;2261;28675785
11/4/2009;2286;2237;2310;2286;21874222
11/5/2009;2237;2224;2298;2237;39470010
11/6/2009;2273;2249;2286;2273;31077891
11/9/2009;2310;2273;2323;2310;28076783
11/10/2009;2273;2273;2347;2273;48246548
11/11/2009;2286;2249;2298;2286;38250651
11/12/2009;2310;2261;2335;2310;61740855
11/13/2009;2310;2286;2335;2310;21152167
11/16/2009;2421;2335;2421;2421;135028502
11/17/2009;2396;2372;2433;2396;35541417
11/18/2009;2359;2335;2409;2359;27503207
11/19/2009;2323;2310;2384;2323;26027569
11/20/2009;2323;2298;2335;2323;41018871
11/23/2009;2310;2273;2335;2310;38118444
11/24/2009;2249;2249;2323;2249;40373089
11/25/2009;2224;2212;2273;2224;62662239
11/26/2009;2150;2114;2224;2150;134510859
11/27/2009;2150;2114;2224;2150;0
11/30/2009;2187;2150;2200;2187;91601422
12/1/2009;2237;2150;2237;2237;60536751
12/2/2009;2249;2249;2298;2273;75645006
12/3/2009;2273;2249;2298;2273;52352096
12/4/2009;2261;2237;2273;2261;27701518
12/7/2009;2261;2224;2273;2249;36542125
12/8/2009;2249;2224;2273;2261;32634888
12/9/2009;2249;2212;2261;2249;46995662
12/10/2009;2273;2249;2286;2273;39412042
12/11/2009;2298;2273;2298;2298;19594153
12/14/2009;2298;2261;2298;2298;22573905
12/15/2009;2249;2200;2286;2249;59784186
12/16/2009;2237;2212;2261;2237;48241463
12/17/2009;2237;2224;2261;2237;47306858
12/18/2009;2237;2224;2261;2237;0
12/21/2009;2187;2150;2237;2187;86363975
12/22/2009;2200;2175;2212;2200;25494671
12/23/2009;2237;2187;2249;2237;30071081
12/24/2009;2237;2187;2249;2237;0
12/25/2009;2237;2187;2249;2237;0
12/28/2009;2224;2224;2298;2273;33426098
12/29/2009;2261;2261;2298;2261;11633234
12/30/2009;2310;2273;2323;2310;33705768
12/31/2009;2310;2273;2323;2310;0
1/1/2010;2310;2273;2323;2310;0
1/4/2010;2421;2323;2421;2421;106203221
1/5/2010;2396;2359;2433;2396;55534226
1/6/2010;2359;2335;2409;2359;34968857
1/7/2010;2323;2286;2347;2323;59152641
1/8/2010;2347;2323;2359;2347;26419106
1/11/2010;2335;2310;2384;2335;38567949
1/12/2010;2359;2323;2384;2359;61892385
1/13/2010;2359;2335;2372;2359;19539236
1/14/2010;2372;2359;2396;2372;36120078
1/15/2010;2372;2359;2384;2372;25562809
1/18/2010;2359;2347;2372;2359;7875493
1/19/2010;2384;2359;2409;2384;46952949
1/20/2010;2384;2359;2409;2384;39506622
1/21/2010;2310;2286;2359;2310;79031549
1/22/2010;2298;2249;2298;2298;58249563
1/25/2010;2310;2261;2310;2310;33347791
1/26/2010;2310;2237;2310;2261;54764373
1/27/2010;2237;2212;2273;2237;43725055
1/28/2010;2298;2261;2298;2298;19805685
1/29/2010;2298;2249;2298;2298;63261240
2/1/2010;2298;2273;2323;2298;43765734
2/2/2010;2286;2286;2323;2286;31105350
2/3/2010;2298;2286;2323;2298;15907601
2/4/2010;2273;2261;2310;2273;30379226
2/5/2010;2175;2163;2224;2175;92189237
2/8/2010;2126;2089;2163;2126;79100704
2/9/2010;2150;2040;2150;2150;85186312
2/10/2010;2138;2126;2163;2138;64882307
2/11/2010;2163;2126;2175;2163;32298267
2/12/2010;2163;2138;2187;2163;57540728
2/15/2010;2150;2126;2163;2150;19763989
2/16/2010;2175;2138;2175;2175;10246073
2/17/2010;2212;2163;2212;2212;61501865
2/18/2010;2200;2187;2237;2200;48038067
2/19/2010;2224;2175;2237;2224;90264093
2/22/2010;2224;2212;2249;2224;41796861
2/23/2010;2261;2187;2261;2261;65648092
2/24/2010;2237;2224;2249;2237;54009773
2/25/2010;2200;2175;2249;2200;38476421
2/26/2010;2200;2175;2249;2200;0
3/1/2010;2200;2187;2237;2200;20069083
3/2/2010;2212;2200;2249;2212;31527396
3/3/2010;2200;2187;2237;2200;27930338
3/4/2010;2187;2163;2212;2187;55303372
3/5/2010;2187;2187;2224;2187;18980914
3/8/2010;2249;2212;2261;2249;57870229
3/9/2010;2273;2237;2286;2273;72183206
3/10/2010;2298;2261;2298;2298;61139820
3/11/2010;2359;2298;2359;2359;119655832
3/12/2010;2335;2323;2359;2335;30975176
3/15/2010;2359;2323;2372;2359;36923492
3/16/2010;2359;2323;2372;2359;0
3/17/2010;2433;2372;2433;2433;129117814
3/18/2010;2556;2433;2556;2556;202472582
3/19/2010;2556;2458;2556;2556;60609974
3/22/2010;2458;2445;2532;2458;37651650
3/23/2010;2532;2507;2581;2532;65996917
3/24/2010;2654;2556;2654;2654;88283016
3/25/2010;2654;2630;2777;2654;78748829
3/26/2010;2679;2654;2704;2679;24673968
3/29/2010;2654;2605;2679;2654;38236414
3/30/2010;2704;2654;2753;2704;50214404
3/31/2010;2630;2532;2704;2630;61679837
4/1/2010;2581;2556;2654;2581;80765500
4/2/2010;2581;2556;2654;2581;0
4/5/2010;2605;2581;2630;2605;45316628
4/6/2010;2605;2532;2630;2605;60141146
4/7/2010;2581;2556;2654;2581;52092766
4/8/2010;2482;2458;2581;2482;70024157
4/9/2010;2482;2433;2532;2482;89472883
4/12/2010;2605;2507;2605;2605;91460062
4/13/2010;2581;2532;2605;2581;41968730
4/14/2010;2581;2556;2605;2581;40735133
4/15/2010;2581;2556;2605;2581;31248744
4/16/2010;2507;2482;2581;2507;43409791
4/19/2010;2507;2445;2507;2507;31121621
4/20/2010;2556;2458;2556;2556;104448930
4/21/2010;2630;2532;2654;2630;132670125
4/22/2010;2630;2581;2630;2630;51933100
4/23/2010;2605;2581;2630;2605;32716246
4/26/2010;2581;2556;2630;2581;65011463
4/27/2010;2605;2556;2630;2605;41501936
4/28/2010;2605;2532;2605;2605;53815530
4/29/2010;2728;2605;2728;2728;141509716
4/30/2010;2851;2704;2851;2851;133879315
5/3/2010;2826;2777;2876;2826;42208737
5/4/2010;2802;2777;2876;2802;56837995
5/5/2010;2605;2556;2753;2605;107777506
5/6/2010;2605;2507;2679;2605;114157021
5/7/2010;2532;2482;2556;2532;128005238
5/10/2010;2556;2532;2679;2679;81730614
5/11/2010;2556;2532;2704;2556;52191413
5/12/2010;2605;2532;2630;2605;63271410
5/13/2010;2605;2532;2630;2605;0
5/14/2010;2654;2581;2679;2654;36211606
5/17/2010;2654;2532;2654;2654;74596499
5/18/2010;2728;2654;2753;2728;78263729
5/19/2010;2581;2556;2728;2581;79599024
5/20/2010;2556;2458;2581;2556;100817295
5/21/2010;2458;2396;2482;2458;84547649
5/24/2010;2458;2445;2532;2458;44572199
5/25/2010;2384;2310;2445;2384;44614912
5/26/2010;2507;2384;2507;2507;80647530
5/27/2010;2482;2396;2507;2482;70234672
5/28/2010;2482;2396;2507;2482;0
5/31/2010;2630;2482;2630;2630;89958999
6/1/2010;2532;2507;2605;2532;28039155
6/2/2010;2581;2532;2605;2581;28438828
6/3/2010;2679;2630;2704;2679;38976775
6/4/2010;2728;2654;2802;2728;102986513
6/7/2010;2605;2581;2679;2605;71533356
6/8/2010;2654;2605;2679;2654;16343885
6/9/2010;2679;2630;2704;2679;29873787
6/10/2010;2605;2581;2654;2605;27659822
6/11/2010;2679;2630;2679;2679;60393357
6/14/2010;2679;2654;2704;2679;23141379
6/15/2010;2728;2654;2728;2728;28658496
6/16/2010;2753;2753;2826;2753;60422849
6/17/2010;2826;2753;2876;2826;69831948
6/18/2010;2925;2851;2999;2925;55919662
6/21/2010;2876;2826;2949;2876;71880146
6/22/2010;2826;2802;2900;2826;26406902
6/23/2010;2777;2728;2826;2777;28662564
6/24/2010;2851;2753;2900;2851;28346283
6/25/2010;2949;2826;2999;2949;53924347
6/28/2010;2999;2925;2999;2999;15876074
6/29/2010;2900;2851;2974;2900;35146828
6/30/2010;2949;2851;2974;2949;41581261
7/1/2010;2876;2851;2974;2876;35300392
7/2/2010;2826;2777;2949;2826;31787743
7/5/2010;2851;2802;2876;2851;12100028
7/6/2010;2851;2802;2876;2851;18117498
7/7/2010;2802;2753;2851;2802;18042242
7/8/2010;2826;2777;2851;2826;29233090
7/9/2010;2900;2753;2900;2900;62714105
7/12/2010;3023;2925;3023;3023;42968421
7/13/2010;2999;2949;3048;2999;24746174
7/14/2010;2999;2925;3048;2999;44833563
7/15/2010;3097;2949;3097;3097;53171782
7/16/2010;2999;2949;3048;2999;38577102
7/19/2010;2949;2900;2949;2949;43676240
7/20/2010;2999;2900;2999;2999;23222738
7/21/2010;2974;2925;3023;2974;30631437
7/22/2010;2949;2900;2999;2949;36887898
7/23/2010;2999;2974;3023;2999;31189759
7/26/2010;3023;2974;3048;3023;39113050
7/27/2010;2949;2900;3023;2949;66823721
7/28/2010;2949;2925;2974;2949;48804870
7/29/2010;2974;2900;2974;2974;38884230
7/30/2010;2949;2925;2999;2949;22951204
8/2/2010;2876;2851;2999;2876;40960903
8/3/2010;2777;2728;2949;2777;92994685
8/4/2010;2851;2679;2876;2851;83705589
8/5/2010;2900;2826;2900;2900;42351115
8/6/2010;2949;2851;2949;2949;32560648
8/9/2010;2974;2900;2974;2974;24281414
8/10/2010;2974;2900;2974;2974;22336948
8/11/2010;2900;2876;2974;2900;28415438
8/12/2010;2900;2826;2900;2900;32000292
8/13/2010;2900;2876;2949;2900;27877455
8/16/2010;2949;2876;2949;2949;14477727
8/17/2010;2949;2876;2949;2949;0
8/18/2010;2900;2900;2974;2900;16981532
8/19/2010;2974;2900;2974;2974;47235670
8/20/2010;2949;2925;2974;2949;9545374
8/23/2010;2974;2925;2974;2974;28034070
8/24/2010;2974;2949;2999;2974;36344831
8/25/2010;2949;2925;2974;2949;32681669
8/26/2010;2949;2900;2974;2949;11989177
8/27/2010;2900;2851;2949;2900;23065106
8/30/2010;2851;2826;2925;2851;37944540
8/31/2010;2900;2802;2900;2900;22314575
9/1/2010;2949;2851;2974;2949;41872117
9/2/2010;2900;2876;2999;2900;14868247
9/3/2010;2974;2900;2974;2974;30860258
9/6/2010;3048;2974;3048;3048;58162103
9/7/2010;3097;3023;3097;3097;30206339
9/8/2010;3097;3023;3097;3097;0
